fecha,clae3,empresas
2018-06-01,302,-99
2018-06-01,303,-99
2018-06-01,309,3
2018-06-01,310,14
2018-06-01,321,-99
2018-06-01,322,3
2018-06-01,323,4
2018-06-01,324,-99
2018-06-01,329,38
2018-06-01,331,7
2018-06-01,332,-99
2018-06-01,351,8
2018-06-01,370,-99
2018-06-01,381,-99
2018-06-01,382,5
2018-06-01,410,-99
2018-06-01,421,-99
2018-06-01,422,3
2018-06-01,429,4
2018-06-01,432,-99
2018-06-01,433,-99
2018-06-01,451,3
2018-06-01,453,19
2018-06-01,454,3
2018-06-01,461,72
2018-06-01,462,98
2018-06-01,463,170
2018-06-01,464,107
2018-06-01,465,70
2018-06-01,466,47
2018-06-01,469,73
2018-06-01,471,5
2018-06-01,472,8
2018-06-01,473,-99
2018-06-01,474,3
2018-06-01,475,6
2018-06-01,476,-99
2018-06-01,477,36
2018-06-01,492,9
2018-06-01,493,-99
2018-06-01,501,-99
2018-06-01,502,-99
2018-06-01,511,5
2018-06-01,512,3
2018-06-01,522,8
2018-06-01,523,35
2018-06-01,524,5
2018-06-01,530,4
2018-06-01,551,-99
2018-06-01,561,-99
2018-06-01,581,36
2018-06-01,591,6
2018-06-01,602,-99
2018-06-01,612,-99
2018-06-01,613,-99
2018-06-01,619,-99
2018-06-01,620,13
2018-06-01,649,-99
2018-06-01,661,-99
2018-06-01,681,-99
2018-06-01,702,11
2018-06-01,711,11
2018-06-01,712,-99
2018-06-01,721,7
2018-06-01,731,-99
2018-06-01,749,4
2018-06-01,750,-99
2018-06-01,771,-99
2018-06-01,813,-99
2018-06-01,821,-99
2018-06-01,823,-99
2018-06-01,829,19
2018-06-01,853,-99
2018-06-01,854,-99
2018-06-01,863,-99
2018-06-01,864,-99
2018-06-01,869,-99
2018-06-01,900,-99
2018-06-01,910,-99
2018-06-01,949,3
2018-06-01,951,-99
2018-06-01,952,-99
2018-06-01,960,-99
2018-07-01,11,68
2018-07-01,12,106
2018-07-01,13,18
2018-07-01,14,27
2018-07-01,16,5
2018-07-01,17,-99
2018-07-01,22,3
2018-07-01,31,36
2018-07-01,61,9
2018-07-01,62,-99
2018-07-01,72,13
2018-07-01,81,16
2018-07-01,89,18
2018-07-01,91,13
2018-07-01,101,90
2018-07-01,102,57
2018-07-01,103,106
2018-07-01,104,39
2018-07-01,105,34
2018-07-01,106,75
2018-07-01,107,168
2018-07-01,108,28
2018-07-01,109,-99
2018-07-01,110,168
2018-07-01,120,8
2018-07-01,131,34
2018-07-01,139,45
2018-07-01,141,13
2018-07-01,142,-99
2018-07-01,143,4
2018-07-01,151,33
2018-07-01,152,12
2018-07-01,161,23
2018-07-01,162,24
2018-07-01,170,67
2018-07-01,181,24
2018-07-01,182,-99
2018-07-01,191,3
2018-07-01,192,10
2018-07-01,201,64
2018-07-01,202,237
2018-07-01,203,-99
2018-07-01,210,127
2018-07-01,221,41
2018-07-01,222,212
2018-07-01,231,15
2018-07-01,239,63
2018-07-01,241,27
2018-07-01,242,7
2018-07-01,243,16
2018-07-01,251,19
2018-07-01,259,155
2018-07-01,261,3
2018-07-01,262,6
2018-07-01,263,5
2018-07-01,264,6
2018-07-01,265,33
2018-07-01,266,33
2018-07-01,267,-99
2018-07-01,271,23
2018-07-01,272,-99
2018-07-01,273,12
2018-07-01,274,6
2018-07-01,275,26
2018-07-01,279,33
2018-07-01,281,88
2018-07-01,282,193
2018-07-01,291,13
2018-07-01,292,8
2018-07-01,293,135
2018-07-01,301,-99
2018-07-01,302,-99
2018-07-01,303,3
2018-07-01,309,3
2018-07-01,310,20
2018-07-01,321,4
2018-07-01,322,3
2018-07-01,323,5
2018-07-01,324,4
2018-07-01,329,37
2018-07-01,331,8
2018-07-01,332,-99
2018-07-01,351,5
2018-07-01,381,3
2018-07-01,382,4
2018-07-01,410,-99
2018-07-01,421,-99
2018-07-01,422,3
2018-07-01,429,-99
2018-07-01,432,-99
2018-07-01,433,-99
2018-07-01,451,4
2018-07-01,452,-99
2018-07-01,453,18
2018-07-01,454,3
2018-07-01,461,67
2018-07-01,462,90
2018-07-01,463,161
2018-07-01,464,124
2018-07-01,465,93
2018-07-01,466,54
2018-07-01,469,82
2018-07-01,471,7
2018-07-01,472,6
2018-07-01,473,-99
2018-07-01,474,3
2018-07-01,475,6
2018-07-01,476,7
2018-07-01,477,31
2018-07-01,492,6
2018-07-01,493,-99
2018-07-01,501,-99
2018-07-01,502,-99
2018-07-01,511,5
2018-07-01,512,-99
2018-07-01,522,8
2018-07-01,523,32
2018-07-01,524,4
2018-07-01,530,4
2018-07-01,551,-99
2018-07-01,561,-99
2018-07-01,581,40
2018-07-01,591,3
2018-07-01,602,-99
2018-07-01,611,-99
2018-07-01,619,-99
2018-07-01,620,17
2018-07-01,631,-99
2018-07-01,641,-99
2018-07-01,649,-99
2018-07-01,681,3
2018-07-01,682,-99
2018-07-01,702,14
2018-07-01,711,10
2018-07-01,712,-99
2018-07-01,721,9
2018-07-01,749,-99
2018-07-01,750,-99
2018-07-01,771,-99
2018-07-01,773,-99
2018-07-01,821,-99
2018-07-01,823,-99
2018-07-01,829,21
2018-07-01,853,-99
2018-07-01,854,-99
2018-07-01,863,-99
2018-07-01,869,-99
2018-07-01,900,-99
2018-07-01,910,-99
2018-07-01,949,10
2018-07-01,951,-99
2018-07-01,960,7
2018-08-01,11,66
2018-08-01,12,102
2018-08-01,13,33
2018-08-01,14,27
2018-08-01,16,8
2018-08-01,17,-99
2018-08-01,21,-99
2018-08-01,22,4
2018-08-01,24,-99
2018-08-01,31,32
2018-08-01,61,8
2018-08-01,72,13
2018-08-01,81,17
2018-08-01,89,18
2018-08-01,91,18
2018-08-01,99,-99
2018-08-01,101,97
2018-08-01,102,58
2018-08-01,103,106
2018-08-01,104,43
2018-08-01,105,37
2018-08-01,106,71
2018-08-01,107,189
2018-08-01,108,30
2018-08-01,109,3
2018-08-01,110,166
2018-08-01,120,8
2018-08-01,131,37
2018-08-01,139,42
2018-08-01,141,17
2018-08-01,143,-99
2018-08-01,151,38
2018-08-01,152,15
2018-08-01,161,25
2018-08-01,162,23
2018-08-01,170,63
2018-08-01,181,24
2018-08-01,182,-99
2018-08-01,191,-99
2018-08-01,192,13
2018-08-01,201,64
2018-08-01,202,225
2018-08-01,203,-99
2018-08-01,210,141
2018-08-01,221,33
2018-08-01,222,205
2018-08-01,231,15
2018-08-01,239,64
2018-08-01,241,31
2018-08-01,242,5
2018-08-01,243,16
2018-08-01,251,16
2018-08-01,252,-99
2018-08-01,259,155
2018-08-01,261,3
2018-08-01,262,6
2018-08-01,263,-99
2018-08-01,264,7
2018-08-01,265,28
2018-08-01,266,37
2018-08-01,267,-99
2018-08-01,271,21
2018-08-01,272,3
2018-08-01,273,11
2018-08-01,274,9
2018-08-01,275,24
2018-08-01,279,33
2018-08-01,281,74
2018-08-01,282,176
2018-08-01,291,12
2018-08-01,292,7
2018-08-01,293,140
2018-08-01,301,-99
2018-08-01,302,-99
2018-08-01,303,-99
2018-08-01,309,-99
2018-08-01,310,16
2018-08-01,321,-99
2018-08-01,322,3
2018-08-01,323,3
2018-08-01,324,6
2018-08-01,329,40
2018-08-01,331,7
2018-08-01,332,-99
2018-08-01,351,6
2018-08-01,381,-99
2018-08-01,382,4
2018-08-01,410,3
2018-08-01,421,-99
2018-08-01,422,4
2018-08-01,429,-99
2018-08-01,432,5
2018-08-01,439,3
2018-08-01,451,-99
2018-08-01,453,16
2018-08-01,454,4
2018-08-01,461,66
2018-08-01,462,84
2018-08-01,463,147
2018-08-01,464,122
2018-08-01,465,89
2018-08-01,466,62
2018-08-01,469,79
2018-08-01,471,7
2018-08-01,472,7
2018-08-01,473,-99
2018-08-01,474,-99
2018-08-01,475,8
2018-08-01,476,5
2018-08-01,477,33
2018-08-01,492,13
2018-08-01,493,-99
2018-08-01,501,-99
2018-08-01,502,-99
2018-08-01,511,5
2018-08-01,512,-99
2018-08-01,522,8
2018-08-01,523,38
2018-08-01,524,-99
2018-08-01,530,4
2018-08-01,551,-99
2018-08-01,561,-99
2018-08-01,581,37
2018-08-01,591,3
2018-08-01,602,3
2018-08-01,611,-99
2018-08-01,612,-99
2018-08-01,619,-99
2018-08-01,620,16
2018-08-01,649,-99
2018-08-01,681,6
2018-08-01,702,13
2018-08-01,711,13
2018-08-01,712,-99
2018-08-01,721,8
2018-08-01,749,-99
2018-08-01,750,-99
2018-08-01,773,-99
2018-08-01,801,-99
2018-08-01,813,-99
2018-08-01,823,-99
2018-08-01,829,21
2018-08-01,853,-99
2018-08-01,854,-99
2018-08-01,863,-99
2018-08-01,869,3
2018-08-01,900,-99
2018-08-01,910,-99
2018-08-01,931,-99
2018-08-01,949,4
2018-08-01,951,-99
2018-08-01,952,-99
2018-08-01,960,6
2018-08-01,999,-99
2018-09-01,11,65
2018-09-01,12,102
2018-09-01,13,25
2018-09-01,14,33
2018-09-01,16,8
2018-09-01,17,-99
2018-09-01,21,-99
2018-09-01,22,3
2018-09-01,31,32
2018-09-01,61,9
2018-09-01,62,-99
2018-09-01,72,13
2018-09-01,81,14
2018-09-01,89,16
2018-09-01,91,15
2018-09-01,99,-99
2018-09-01,101,92
2018-09-01,102,58
2018-09-01,103,89
2018-09-01,104,43
2018-09-01,105,37
2018-09-01,106,71
2018-09-01,107,171
2018-09-01,108,26
2018-09-01,109,3
2018-09-01,110,162
2018-09-01,120,8
2018-09-01,131,38
2018-09-01,139,44
2018-09-01,141,16
2018-09-01,142,-99
2018-09-01,143,4
2018-09-01,151,39
2018-09-01,152,10
2018-09-01,161,27
2018-09-01,162,18
2018-09-01,170,62
2018-09-01,181,27
2018-09-01,182,-99
2018-09-01,191,4
2018-09-01,192,9
2018-09-01,201,67
2018-09-01,202,210
2018-09-01,203,-99
2018-09-01,210,127
2018-09-01,221,37
2018-09-01,222,177
2018-09-01,231,19
2018-09-01,239,60
2018-09-01,241,21
2018-09-01,242,6
2018-09-01,243,16
2018-09-01,251,15
2018-09-01,252,-99
2018-09-01,259,130
2018-09-01,261,-99
2018-09-01,262,4
2018-09-01,263,-99
2018-09-01,264,6
2018-09-01,265,27
2018-09-01,266,25
2018-09-01,267,-99
2018-09-01,271,16
2018-09-01,272,4
2018-09-01,273,12
2018-09-01,274,8
2018-09-01,275,25
2018-09-01,279,30
2018-09-01,281,67
2018-09-01,282,169
2018-09-01,291,12
2018-09-01,292,5
2018-09-01,293,118
2018-09-01,301,-99
2018-09-01,302,-99
2018-09-01,303,3
2018-09-01,309,4
2018-09-01,310,17
2018-09-01,321,3
2018-09-01,322,3
2018-09-01,323,3
2018-09-01,324,-99
2018-09-01,329,44
2018-09-01,331,9
2018-09-01,351,6
2018-09-01,381,3
2018-09-01,382,4
2018-09-01,410,-99
2018-09-01,421,-99
2018-09-01,422,3
2018-09-01,429,4
2018-09-01,432,-99
2018-09-01,433,-99
2018-09-01,439,-99
2018-09-01,451,-99
2018-09-01,452,-99
2018-09-01,453,21
2018-09-01,454,3
2018-09-01,461,66
2018-09-01,462,92
2018-09-01,463,141
2018-09-01,464,122
2018-09-01,465,80
2018-09-01,466,52
2018-09-01,469,84
2018-09-01,471,5
2018-09-01,472,6
2018-09-01,473,-99
2018-09-01,474,3
2018-09-01,475,6
2018-09-01,476,4
2018-09-01,477,38
2018-09-01,492,7
2018-09-01,493,-99
2018-09-01,501,-99
2018-09-01,511,4
2018-09-01,512,-99
2018-09-01,522,5
2018-09-01,523,34
2018-09-01,524,3
2018-09-01,530,4
2018-09-01,551,-99
2018-09-01,561,-99
2018-09-01,581,27
2018-09-01,591,-99
2018-09-01,602,-99
2018-09-01,611,-99
2018-09-01,612,-99
2018-09-01,619,-99
2018-09-01,620,11
2018-09-01,649,-99
2018-09-01,681,5
2018-09-01,702,11
2018-09-01,711,12
2018-09-01,712,-99
2018-09-01,721,9
2018-09-01,731,-99
2018-09-01,749,-99
2018-09-01,750,-99
2018-09-01,773,3
2018-09-01,813,-99
2018-09-01,821,-99
2018-09-01,823,-99
2018-09-01,829,18
2018-09-01,854,-99
2018-09-01,863,-99
2018-09-01,869,-99
2018-09-01,900,-99
2018-09-01,931,-99
2018-09-01,949,6
2018-09-01,951,-99
2018-09-01,960,3
2018-10-01,11,59
2018-10-01,12,122
2018-10-01,13,26
2018-10-01,14,28
2018-10-01,16,8
2018-10-01,17,-99
2018-10-01,21,-99
2018-10-01,22,4
2018-10-01,31,37
2018-10-01,61,8
2018-10-01,62,-99
2018-10-01,72,11
2018-10-01,81,15
2018-10-01,89,17
2018-10-01,91,14
2018-10-01,101,96
2018-10-01,102,60
2018-10-01,103,95
2018-10-01,104,38
2018-10-01,105,35
2018-10-01,106,74
2018-10-01,107,156
2018-10-01,108,28
2018-10-01,109,-99
2018-10-01,110,185
2018-10-01,120,10
2018-10-01,131,36
2018-10-01,139,48
2018-10-01,141,28
2018-10-01,143,8
2018-10-01,151,32
2018-10-01,152,12
2018-10-01,161,29
2018-10-01,162,17
2018-10-01,170,61
2018-10-01,181,25
2018-10-01,182,-99
2018-10-01,191,4
2018-10-01,192,9
2018-10-01,201,67
2018-10-01,202,224
2018-10-01,210,135
2018-10-01,221,39
2018-10-01,222,187
2018-10-01,231,16
2018-10-01,239,61
2018-10-01,241,25
2018-10-01,242,9
2018-10-01,243,13
2018-10-01,251,17
2018-10-01,252,-99
2018-10-01,259,139
2018-10-01,261,3
2018-10-01,262,10
2018-10-01,263,-99
2018-10-01,264,4
2018-10-01,265,35
2018-10-01,266,31
2018-10-01,267,-99
2018-10-01,268,-99
2018-10-01,271,19
2018-10-01,272,4
2018-10-01,273,14
2018-10-01,274,8
2018-10-01,275,28
2018-10-01,279,34
2018-10-01,281,77
2018-10-01,282,167
2018-10-01,291,12
2018-10-01,292,3
2018-10-01,293,132
2018-10-01,301,-99
2018-10-01,302,-99
2018-10-01,303,-99
2018-10-01,309,4
2018-10-01,310,18
2018-10-01,321,-99
2018-10-01,322,-99
2018-10-01,323,3
2018-10-01,324,3
2018-10-01,329,38
2018-10-01,331,10
2018-10-01,332,-99
2018-10-01,351,7
2018-10-01,381,-99
2018-10-01,382,-99
2018-10-01,410,3
2018-10-01,421,-99
2018-10-01,422,3
2018-10-01,429,-99
2018-10-01,432,-99
2018-10-01,433,-99
2018-10-01,439,-99
2018-10-01,451,3
2018-10-01,452,-99
2018-10-01,453,16
2018-10-01,454,-99
2018-10-01,461,75
2018-10-01,462,88
2018-10-01,463,146
2018-10-01,464,117
2018-10-01,465,104
2018-10-01,466,56
2018-10-01,469,86
2018-10-01,471,6
2018-10-01,472,5
2018-10-01,474,-99
2018-10-01,475,9
2018-10-01,476,4
2018-10-01,477,45
2018-10-01,492,10
2018-10-01,493,-99
2018-10-01,511,4
2018-10-01,512,3
2018-10-01,522,7
2018-10-01,523,35
2018-10-01,524,3
2018-10-01,530,4
2018-10-01,551,-99
2018-10-01,561,-99
2018-10-01,581,39
2018-10-01,602,-99
2018-10-01,611,-99
2018-10-01,612,-99
2018-10-01,620,11
2018-10-01,649,-99
2018-10-01,662,-99
2018-10-01,681,-99
2018-10-01,702,11
2018-10-01,711,12
2018-10-01,712,-99
2018-10-01,721,7
2018-10-01,731,-99
2018-10-01,749,-99
2018-10-01,750,-99
2018-10-01,773,-99
2018-10-01,812,-99
2018-10-01,821,-99
2018-10-01,823,-99
2018-10-01,829,14
2018-10-01,854,-99
2018-10-01,863,-99
2018-10-01,869,-99
2018-10-01,900,-99
2018-10-01,920,-99
2018-10-01,949,6
2018-10-01,960,4
2018-11-01,11,67
2018-11-01,12,115
2018-11-01,13,25
2018-11-01,14,31
2018-11-01,16,10
2018-11-01,17,-99
2018-11-01,21,-99
2018-11-01,22,3
2018-11-01,31,35
2018-11-01,61,10
2018-11-01,62,-99
2018-11-01,72,12
2018-11-01,81,15
2018-11-01,89,17
2018-11-01,91,13
2018-11-01,99,3
2018-11-01,101,96
2018-11-01,102,64
2018-11-01,103,98
2018-11-01,104,35
2018-11-01,105,36
2018-11-01,106,64
2018-11-01,107,175
2018-11-01,108,25
2018-11-01,109,-99
2018-11-01,110,166
2018-11-01,120,7
2018-11-01,131,32
2018-11-01,139,42
2018-11-01,141,20
2018-11-01,143,3
2018-11-01,151,37
2018-11-01,152,14
2018-11-01,161,31
2018-11-01,162,20
2018-11-01,170,64
2018-11-01,181,21
2018-11-01,182,-99
2018-11-01,191,-99
2018-11-01,192,11
2018-11-01,201,61
2018-11-01,202,217
2018-11-01,203,-99
2018-11-01,210,130
2018-11-01,221,33
2018-11-01,222,179
2018-11-01,231,17
2018-11-01,239,58
2018-11-01,241,22
2018-11-01,242,5
2018-11-01,243,15
2018-11-01,251,20
2018-11-01,252,-99
2018-11-01,259,156
2018-11-01,261,3
2018-11-01,262,5
2018-11-01,263,3
2018-11-01,264,4
2018-11-01,265,26
2018-11-01,266,32
2018-11-01,267,-99
2018-11-01,271,14
2018-11-01,272,4
2018-11-01,273,8
2018-11-01,274,7
2018-11-01,275,28
2018-11-01,279,33
2018-11-01,281,74
2018-11-01,282,165
2018-11-01,291,13
2018-11-01,292,7
2018-11-01,293,119
2018-11-01,301,3
2018-11-01,302,-99
2018-11-01,303,-99
2018-11-01,309,3
2018-11-01,310,21
2018-11-01,321,-99
2018-11-01,322,-99
2018-11-01,323,3
2018-11-01,324,-99
2018-11-01,329,40
2018-11-01,331,8
2018-11-01,351,5
2018-11-01,381,-99
2018-11-01,382,4
2018-11-01,410,3
2018-11-01,421,3
2018-11-01,422,3
2018-11-01,429,4
2018-11-01,432,4
2018-11-01,433,-99
2018-11-01,439,-99
2018-11-01,451,-99
2018-11-01,452,-99
2018-11-01,453,11
2018-11-01,454,3
2018-11-01,461,59
2018-11-01,462,85
2018-11-01,463,162
2018-11-01,464,138
2018-11-01,465,87
2018-11-01,466,56
2018-11-01,469,76
2018-11-01,471,6
2018-11-01,472,6
2018-11-01,473,-99
2018-11-01,474,-99
2018-11-01,475,13
2018-11-01,476,4
2018-11-01,477,30
2018-11-01,492,8
2018-11-01,493,-99
2018-11-01,511,-99
2018-11-01,512,-99
2018-11-01,522,5
2018-11-01,523,37
2018-11-01,524,3
2018-11-01,530,4
2018-11-01,551,-99
2018-11-01,561,-99
2018-11-01,581,36
2018-11-01,591,-99
2018-11-01,602,-99
2018-11-01,611,-99
2018-11-01,619,-99
2018-11-01,620,16
2018-11-01,649,-99
2018-11-01,681,-99
2018-11-01,702,12
2018-11-01,711,12
2018-11-01,712,-99
2018-11-01,721,6
2018-11-01,731,5
2018-11-01,749,-99
2018-11-01,750,-99
2018-11-01,771,-99
2018-11-01,773,3
2018-11-01,821,-99
2018-11-01,823,-99
2018-11-01,829,22
2018-11-01,854,-99
2018-11-01,863,-99
2018-11-01,869,-99
2018-11-01,900,3
2018-11-01,920,-99
2018-11-01,939,-99
2018-11-01,949,6
2018-11-01,952,-99
2018-11-01,960,4
2018-11-01,999,-99
2018-12-01,11,70
2018-12-01,12,95
2018-12-01,13,16
2018-12-01,14,33
2018-12-01,16,8
2018-12-01,17,3
2018-12-01,21,-99
2018-12-01,22,3
2018-12-01,31,39
2018-12-01,61,7
2018-12-01,62,-99
2018-12-01,72,14
2018-12-01,81,12
2018-12-01,89,19
2018-12-01,91,14
2018-12-01,99,-99
2018-12-01,101,91
2018-12-01,102,60
2018-12-01,103,96
2018-12-01,104,32
2018-12-01,105,35
2018-12-01,106,70
2018-12-01,107,166
2018-12-01,108,32
2018-12-01,109,3
2018-12-01,110,169
2018-12-01,120,9
2018-12-01,131,31
2018-12-01,139,48
2018-12-01,141,22
2018-12-01,142,3
2018-12-01,143,6
2018-12-01,151,35
2018-12-01,152,12
2018-12-01,161,28
2018-12-01,162,20
2018-12-01,170,65
2018-12-01,181,23
2018-12-01,182,-99
2018-12-01,191,-99
2018-12-01,192,10
2018-12-01,201,64
2018-12-01,202,225
2018-12-01,210,132
2018-12-01,221,35
2018-12-01,222,212
2018-12-01,231,14
2018-12-01,239,67
2018-12-01,241,28
2018-12-01,242,4
2018-12-01,243,15
2018-12-01,251,21
2018-12-01,252,-99
2018-12-01,259,149
2018-12-01,261,-99
2018-12-01,262,5
2018-12-01,263,4
2018-12-01,264,8
2018-12-01,265,29
2018-12-01,266,32
2018-12-01,267,-99
2018-12-01,271,15
2018-12-01,272,3
2018-12-01,273,10
2018-12-01,274,8
2018-12-01,275,29
2018-12-01,279,34
2018-12-01,281,75
2018-12-01,282,196
2018-12-01,291,13
2018-12-01,292,4
2018-12-01,293,119
2018-12-01,301,-99
2018-12-01,302,-99
2018-12-01,303,4
2018-12-01,309,-99
2018-12-01,310,19
2018-12-01,321,-99
2018-12-01,322,-99
2018-12-01,323,6
2018-12-01,324,-99
2018-12-01,329,35
2018-12-01,331,7
2018-12-01,332,-99
2018-12-01,351,4
2018-12-01,381,-99
2018-12-01,382,-99
2018-12-01,410,7
2018-12-01,421,3
2018-12-01,422,5
2018-12-01,429,4
2018-12-01,433,-99
2018-12-01,439,-99
2018-12-01,451,3
2018-12-01,452,3
2018-12-01,453,17
2018-12-01,454,3
2018-12-01,461,65
2018-12-01,462,92
2018-12-01,463,163
2018-12-01,464,123
2018-12-01,465,92
2018-12-01,466,58
2018-12-01,469,84
2018-12-01,471,6
2018-12-01,472,7
2018-12-01,473,-99
2018-12-01,474,4
2018-12-01,475,9
2018-12-01,476,5
2018-12-01,477,43
2018-12-01,479,-99
2018-12-01,492,8
2018-12-01,493,-99
2018-12-01,511,-99
2018-12-01,512,-99
2018-12-01,522,7
2018-12-01,523,37
2018-12-01,524,4
2018-12-01,530,5
2018-12-01,551,-99
2018-12-01,561,-99
2018-12-01,581,29
2018-12-01,591,3
2018-12-01,602,-99
2018-12-01,611,-99
2018-12-01,612,-99
2018-12-01,613,-99
2018-12-01,620,12
2018-12-01,641,-99
2018-12-01,649,-99
2018-12-01,681,-99
2018-12-01,702,12
2018-12-01,711,11
2018-12-01,721,7
2018-12-01,731,-99
2018-12-01,749,4
2018-12-01,750,-99
2018-12-01,771,-99
2018-12-01,773,3
2018-12-01,801,-99
2018-12-01,821,-99
2018-12-01,822,-99
2018-12-01,823,-99
2018-12-01,829,19
2018-12-01,861,-99
2018-12-01,863,-99
2018-12-01,864,-99
2018-12-01,869,3
2018-12-01,900,-99
2018-12-01,910,-99
2018-12-01,949,4
2018-12-01,951,-99
2018-12-01,960,3
2019-01-01,11,78
2019-01-01,12,82
2019-01-01,13,18
2019-01-01,14,33
2019-01-01,16,5
2019-01-01,17,-99
2019-01-01,21,-99
2019-01-01,22,3
2019-01-01,31,36
2019-01-01,61,9
2019-01-01,62,3
2019-01-01,72,10
2019-01-01,81,12
2019-01-01,89,15
2019-01-01,91,16
2019-01-01,99,3
2019-01-01,101,91
2019-01-01,102,57
2019-01-01,103,75
2019-01-01,104,33
2019-01-01,105,35
2019-01-01,106,65
2019-01-01,107,155
2019-01-01,108,25
2019-01-01,109,4
2019-01-01,110,155
2019-01-01,120,5
2019-01-01,131,27
2019-01-01,139,40
2019-01-01,141,15
2019-01-01,142,-99
2019-01-01,143,-99
2019-01-01,151,34
2019-01-01,152,5
2019-01-01,161,22
2019-01-01,162,20
2019-01-01,170,62
2019-01-01,181,20
2019-01-01,182,-99
2019-01-01,191,-99
2019-01-01,192,11
2019-01-01,201,58
2019-01-01,202,202
2019-01-01,210,130
2019-01-01,221,30
2019-01-01,222,163
2019-01-01,231,14
2019-01-01,239,51
2019-01-01,241,22
2019-01-01,242,5
2019-01-01,243,16
2019-01-01,251,14
2019-01-01,259,128
2019-01-01,261,3
2019-01-01,262,6
2019-01-01,263,3
2019-01-01,264,6
2019-01-01,265,24
2019-01-01,266,32
2019-01-01,267,-99
2019-01-01,271,17
2019-01-01,272,3
2019-01-01,273,11
2019-01-01,274,4
2019-01-01,275,18
2019-01-01,279,20
2019-01-01,281,60
2019-01-01,282,163
2019-01-01,291,12
2019-01-01,292,5
2019-01-01,293,108
2019-01-01,301,-99
2019-01-01,302,-99
2019-01-01,309,-99
2019-01-01,310,15
2019-01-01,321,-99
2019-01-01,322,-99
2019-01-01,323,4
2019-01-01,324,-99
2019-01-01,329,41
2019-01-01,331,8
2019-01-01,351,7
2019-01-01,381,-99
2019-01-01,382,-99
2019-01-01,410,-99
2019-01-01,421,-99
2019-01-01,422,4
2019-01-01,431,-99
2019-01-01,432,-99
2019-01-01,439,-99
2019-01-01,451,3
2019-01-01,452,3
2019-01-01,453,17
2019-01-01,454,3
2019-01-01,461,66
2019-01-01,462,79
2019-01-01,463,144
2019-01-01,464,109
2019-01-01,465,73
2019-01-01,466,47
2019-01-01,469,71
2019-01-01,471,5
2019-01-01,472,9
2019-01-01,473,-99
2019-01-01,474,-99
2019-01-01,475,3
2019-01-01,476,4
2019-01-01,477,33
2019-01-01,492,6
2019-01-01,493,-99
2019-01-01,501,-99
2019-01-01,502,-99
2019-01-01,511,4
2019-01-01,512,-99
2019-01-01,522,7
2019-01-01,523,31
2019-01-01,524,4
2019-01-01,530,5
2019-01-01,551,-99
2019-01-01,561,-99
2019-01-01,581,23
2019-01-01,591,-99
2019-01-01,602,-99
2019-01-01,612,-99
2019-01-01,619,-99
2019-01-01,620,10
2019-01-01,631,-99
2019-01-01,641,-99
2019-01-01,649,-99
2019-01-01,681,-99
2019-01-01,702,8
2019-01-01,711,11
2019-01-01,712,-99
2019-01-01,721,9
2019-01-01,731,-99
2019-01-01,749,3
2019-01-01,772,-99
2019-01-01,773,3
2019-01-01,791,-99
2019-01-01,801,-99
2019-01-01,821,-99
2019-01-01,829,15
2019-01-01,853,-99
2019-01-01,863,-99
2019-01-01,864,-99
2019-01-01,869,-99
2019-01-01,900,-99
2019-01-01,910,-99
2019-01-01,920,-99
2019-01-01,931,-99
2019-01-01,949,4
2019-01-01,952,-99
2019-01-01,960,3
2019-02-01,11,82
2019-02-01,12,82
2019-02-01,13,20
2019-02-01,14,25
2019-02-01,16,6
2019-02-01,17,-99
2019-02-01,21,-99
2019-02-01,22,5
2019-02-01,24,-99
2019-02-01,31,43
2019-02-01,61,9
2019-02-01,62,3
2019-02-01,72,11
2019-02-01,81,14
2019-02-01,89,16
2019-02-01,91,12
2019-02-01,99,-99
2019-02-01,101,90
2019-02-01,102,60
2019-02-01,103,90
2019-02-01,104,34
2019-02-01,105,31
2019-02-01,106,68
2019-02-01,107,148
2019-02-01,108,32
2019-02-01,109,-99
2019-02-01,110,159
2019-02-01,120,7
2019-02-01,131,31
2019-02-01,139,43
2019-02-01,141,12
2019-02-01,142,-99
2019-02-01,143,-99
2019-02-01,151,36
2019-02-01,152,9
2019-02-01,161,20
2019-02-01,162,17
2019-02-01,170,60
2019-02-01,181,22
2019-02-01,182,-99
2019-02-01,191,-99
2019-02-01,192,8
2019-02-01,201,66
2019-02-01,202,211
2019-02-01,203,-99
2019-02-01,210,135
2019-02-01,221,31
2019-02-01,222,173
2019-02-01,231,13
2019-02-01,239,59
2019-02-01,241,22
2019-02-01,242,5
2019-02-01,243,13
2019-02-01,251,20
2019-02-01,252,-99
2019-02-01,259,123
2019-02-01,261,4
2019-02-01,262,6
2019-02-01,264,5
2019-02-01,265,21
2019-02-01,266,26
2019-02-01,267,-99
2019-02-01,271,21
2019-02-01,272,3
2019-02-01,273,6
2019-02-01,274,8
2019-02-01,275,19
2019-02-01,279,33
2019-02-01,281,63
2019-02-01,282,151
2019-02-01,291,13
2019-02-01,292,4
2019-02-01,293,113
2019-02-01,301,-99
2019-02-01,302,-99
2019-02-01,303,-99
2019-02-01,309,3
2019-02-01,310,19
2019-02-01,321,-99
2019-02-01,322,-99
2019-02-01,323,4
2019-02-01,324,-99
2019-02-01,329,34
2019-02-01,331,8
2019-02-01,332,-99
2019-02-01,351,6
2019-02-01,381,-99
2019-02-01,382,3
2019-02-01,410,4
2019-02-01,421,4
